"id","treatment","location","plot_number","depth","mean","stdev","n","sem"
26012900,"P:T_1:5","P:T_1:5","003",18,0.6125,0.17268882005338,8,0.0610547178474241
26012900,"P:T_1:5","P:T_1:5","003",19,0.6125,0.17268882005338,8,0.0610547178474241
26012900,"P:T_1:5","P:T_1:5","003",20,0.725,0.357571171736681,8,0.126420500145913
26012900,"P:T_1:5","P:T_1:5","003",21,0.725,0.357571171736681,8,0.126420500145913
26012900,"P:T_1:5","P:T_1:5","003",22,0.725,0.357571171736681,8,0.126420500145913
26012900,"P:T_1:5","P:T_1:5","003",23,0.7375,0.346152319898955,8,0.122383326362003
26012900,"P:T_1:5","P:T_1:5","003",24,0.75,0.346410161513775,8,0.122474487139159
26012900,"P:T_1:5","P:T_1:5","003",25,0.75,0.346410161513775,8,0.122474487139159
26012900,"P:T_1:5","P:T_1:5","003",26,0.875,0.50638776785046,8,0.17903511227849
26012900,"P:T_1:5","P:T_1:5","003",27,0.9625,0.506916448455054,8,0.179222029098785
26012900,"P:T_1:5","P:T_1:5","003",28,0.975,0.500713776237768,8,0.177029053305625
26012900,"P:T_1:5","P:T_1:5","003",29,1,0.495695759225642,8,0.175254916376933
26012900,"P:T_1:5","P:T_1:5","003",30,1.1875,0.589036743942418,8,0.208255938004864
26012900,"P:T_1:5","P:T_1:5","003",31,1.1875,0.589036743942418,8,0.208255938004864
26012900,"P:T_1:5","P:T_1:5","003",32,1.2,0.573211504221111,8,0.202660870844444
26012900,"P:T_1:5","P:T_1:5","003",33,1.225,0.606512277581537,8,0.214434472175401
26012900,"P:T_1:5","P:T_1:5","003",34,1.25,0.590399380564909,8,0.208737702802892
26012900,"P:T_1:5","P:T_1:5","003",35,1.25,0.590399380564909,8,0.208737702802892
26012900,"P:T_1:5","P:T_1:5","003",36,1.45,0.50709255283711,8,0.179284291400159
26012900,"P:T_1:5","P:T_1:5","003",37,1.575,0.634147346555087,8,0.224204944510279
26012900,"P:T_1:5","P:T_1:5","003",38,1.6,0.611788945867539,8,0.216300056138953
26012900,"P:T_1:5","P:T_1:5","003",39,1.6,0.611788945867539,8,0.216300056138953
26012900,"P:T_1:5","P:T_1:5","003",40,1.625,0.597016391256196,8,0.211077169368389
26012900,"P:T_1:5","P:T_1:5","003",41,1.5625,0.552752850997364,8,0.195427644630217
26012900,"P:T_1:5","P:T_1:5","003",42,1.7125,0.548862460002504,8,0.19405218370325
26012900,"P:T_1:5","P:T_1:5","003",43,1.7125,0.548862460002504,8,0.19405218370325
26012900,"P:T_1:5","P:T_1:5","003",44,1.725,0.554848756741099,8,0.196168659212278
26012900,"P:T_1:5","P:T_1:5","003",45,1.7375,0.562995813229802,8,0.199049078657214
26012900,"P:T_1:5","P:T_1:5","003",46,1.7375,0.562995813229802,8,0.199049078657214
26012900,"P:T_1:5","P:T_1:5","003",47,1.725,0.570087712549569,8,0.201556443707464
26012900,"P:T_1:5","P:T_1:5","003",48,1.7125,0.566789202437732,8,0.200390244273517
26012900,"P:T_1:5","P:T_1:5","003",49,1.7125,0.566789202437732,8,0.200390244273517
26012900,"P:T_1:5","P:T_1:5","003",50,1.6875,0.551459103521868,8,0.194970235823684
26012900,"P:T_1:5","P:T_1:5","003",51,1.7,0.568205194324324,8,0.200890873006075
26012900,"P:T_1:5","P:T_1:5","003",52,1.7875,0.415546112277051,8,0.146917736943405
26012900,"P:T_1:5","P:T_1:5","003",53,1.925,0.399106144134257,8,0.141105330465274
26012900,"P:T_1:5","P:T_1:5","003",54,1.9,0.440778532015472,8,0.155838744494796
26012900,"P:T_1:5","P:T_1:5","003",55,1.9,0.529150262212918,8,0.187082869338697
26012900,"P:T_1:5","P:T_1:5","003",56,1.9,0.529150262212918,8,0.187082869338697
26012900,"P:T_1:5","P:T_1:5","003",57,1.925,0.539179270479018,8,0.190628659215465
26012900,"P:T_1:5","P:T_1:5","003",58,1.925,0.539179270479018,8,0.190628659215465
26012900,"P:T_1:5","P:T_1:5","003",59,1.925,0.539179270479018,8,0.190628659215465
26012900,"P:T_1:5","P:T_1:5","003",60,1.8,0.459813626840888,8,0.162568666810586
26012900,"P:T_1:5","P:T_1:5","003",61,1.8,0.459813626840888,8,0.162568666810586
26012900,"P:T_1:5","P:T_1:5","003",62,1.8,0.459813626840888,8,0.162568666810586
26012900,"P:T_1:5","P:T_1:5","003",63,1.725,0.471320333894961,8,0.166636902104117
26012900,"P:T_1:5","P:T_1:5","003",64,1.725,0.471320333894961,8,0.166636902104117
26012900,"P:T_1:5","P:T_1:5","003",65,1.75,0.437525509460387,8,0.154688627340769
26012900,"P:T_1:5","P:T_1:5","003",66,1.75,0.437525509460387,8,0.154688627340769
26012900,"P:T_1:5","P:T_1:5","003",67,1.75,0.437525509460387,8,0.154688627340769
26012900,"P:T_1:5","P:T_1:5","003",68,1.775,0.413175853256559,8,0.146079723830125
26012900,"P:T_1:5","P:T_1:5","003",69,1.875,0.45903625751599,8,0.162293825250025
26012900,"P:T_1:5","P:T_1:5","003",70,1.925,0.459036257515989,8,0.162293825250025
26012900,"P:T_1:5","P:T_1:5","003",71,1.975,0.459036257515989,8,0.162293825250025
26012900,"P:T_1:5","P:T_1:5","003",72,1.9875,0.496955013773164,8,0.175700130091829
26012900,"P:T_1:5","P:T_1:5","003",73,2,0.478091443733758,8,0.169030850945703
26012900,"P:T_1:5","P:T_1:5","003",74,2.1,0.607100838882165,8,0.21464256001881
26012900,"P:T_1:5","P:T_1:5","003",75,2.0125,0.513913555821544,8,0.181695880132552
26012900,"P:T_1:5","P:T_1:5","003",76,1.95,0.50709255283711,8,0.179284291400159
26012900,"P:T_1:5","P:T_1:5","003",77,1.95,0.50709255283711,8,0.179284291400159
26012900,"P:T_1:5","P:T_1:5","003",78,1.975,0.503558763771845,8,0.178034908294493
26012900,"P:T_1:5","P:T_1:5","003",79,1.95,0.501426536422407,8,0.177281052085584
26012900,"P:T_1:5","P:T_1:5","003",80,1.9375,0.501248441394086,8,0.177218085984473
26012900,"P:T_1:5","P:T_1:5","003",81,1.85,0.424264068711928,8,0.15
26012900,"P:T_1:5","P:T_1:5","003",82,1.825,0.465218842512394,8,0.164479699138135
26012900,"P:T_1:5","P:T_1:5","004",1,0,0,8,0
26012900,"P:T_1:5","P:T_1:5","004",2,0.1125,0.0640869944461656,8,0.0226581741793741
26012900,"P:T_1:5","P:T_1:5","004",3,0.1375,0.0916125381312904,8,0.0323899234771733
26012900,"P:T_1:5","P:T_1:5","004",4,0.15,0.119522860933439,8,0.0422577127364258
26012900,"P:T_1:5","P:T_1:5","004",5,0.275,0.281577190634672,8,0.0995525704626168
26012900,"P:T_1:5","P:T_1:5","004",6,0.3,0.272554057547699,8,0.0963624111659431
26012900,"P:T_1:5","P:T_1:5","004",7,0.3625,0.250356888118884,8,0.0885145266528124
26012900,"P:T_1:5","P:T_1:5","004",8,0.4,0.244948974278318,8,0.0866025403784439
26012900,"P:T_1:5","P:T_1:5","004",9,0.525,0.260494036125864,8,0.0920985497016259
26012900,"P:T_1:5","P:T_1:5","004",10,0.5375,0.250356888118884,8,0.0885145266528124
26012900,"P:T_1:5","P:T_1:5","004",11,0.575,0.281577190634672,8,0.0995525704626168
26012900,"P:T_1:5","P:T_1:5","004",12,0.6625,0.406860804558161,8,0.143847016951045
26012900,"P:T_1:5","P:T_1:5","004",13,0.7,0.381725406168211,8,0.134960311626366
26012900,"P:T_1:5","P:T_1:5","004",14,0.8,0.325137333621173,8,0.114953406710222
26012900,"P:T_1:5","P:T_1:5","004",15,0.875,0.328416112359219,8,0.116112630050063
26012900,"P:T_1:5","P:T_1:5","004",16,0.8875,0.331393163133201,8,0.117165176445173
26012900,"P:T_1:5","P:T_1:5","004",17,0.8875,0.331393163133201,8,0.117165176445173
26012900,"P:T_1:5","P:T_1:5","004",18,0.975,0.413175853256559,8,0.146079723830125
26012900,"P:T_1:5","P:T_1:5","004",19,1.0125,0.390741054188796,8,0.138147824552439
26012900,"P:T_1:5","P:T_1:5","004",20,1.0375,0.424053568044685,8,0.149925576775374
26012900,"P:T_1:5","P:T_1:5","004",21,1.0875,0.42907708265199,8,0.151701657397482
26012900,"P:T_1:5","P:T_1:5","004",22,1.125,0.426781978465419,8,0.150890215530554
26012900,"P:T_1:5","P:T_1:5","004",23,1.125,0.426781978465419,8,0.150890215530554
26012900,"P:T_1:5","P:T_1:5","004",24,1.1125,0.309088521763126,8,0.109279294862816
26012900,"P:T_1:5","P:T_1:5","004",25,1.1125,0.309088521763126,8,0.109279294862816
26012900,"P:T_1:5","P:T_1:5","004",26,1.1125,0.304431554587515,8,0.107632808327997
26012900,"P:T_1:5","P:T_1:5","004",27,1.15,0.29277002188456,8,0.103509833901353
26012900,"P:T_1:5","P:T_1:5","004",28,1.1375,0.320434972230828,8,0.113290870896871
26012900,"P:T_1:5","P:T_1:5","004",29,1.1625,0.315945293637092,8,0.111703529807381
26012900,"P:T_1:5","P:T_1:5","004",30,1.2375,0.381491434092188,8,0.134877590005584
26012900,"P:T_1:5","P:T_1:5","004",31,1.3125,0.375832409459323,8,0.132876822659183
26012900,"P:T_1:5","P:T_1:5","004",32,1.3625,0.366206421103103,8,0.12947352183803
26012900,"P:T_1:5","P:T_1:5","004",33,1.4875,0.352288437018791,8,0.124552771374799
26012900,"P:T_1:5","P:T_1:5","004",34,1.575,0.426781978465419,8,0.150890215530554
26012900,"P:T_1:5","P:T_1:5","004",35,1.7875,0.527629469554968,8,0.18654518793809
26012900,"P:T_1:5","P:T_1:5","004",36,1.8125,0.559176690705694,8,0.197698814939724
26012900,"P:T_1:5","P:T_1:5","004",37,1.85,0.604743156814764,8,0.213808993529939
26012900,"P:T_1:5","P:T_1:5","004",38,1.925,0.651920240520265,8,0.230488611432322
26012900,"P:T_1:5","P:T_1:5","004",39,2.1,0.565685424949238,8,0.2
26012900,"P:T_1:5","P:T_1:5","004",40,2.1,0.545108115095397,8,0.192724822331886
26012900,"P:T_1:5","P:T_1:5","004",41,2.1125,0.612809688472461,8,0.216660943147846
26012900,"P:T_1:5","P:T_1:5","004",42,2.0125,0.566789202437732,8,0.200390244273517
26012900,"P:T_1:5","P:T_1:5","004",43,1.875,0.533853912601566,8,0.188745860881769
26012900,"P:T_1:5","P:T_1:5","004",44,1.8625,0.520816666399991,8,0.184136498283203
26012900,"P:T_1:5","P:T_1:5","004",45,1.7125,0.635694221192188,8,0.224751847283049
26012900,"P:T_1:5","P:T_1:5","004",46,1.6875,0.598659216201385,8,0.211657995697912
26012900,"P:T_1:5","P:T_1:5","004",47,1.7,0.475093975666168,8,0.167971085947212
26012900,"P:T_1:5","P:T_1:5","004",48,1.6375,0.413823633931171,8,0.146308748883995
26012900,"P:T_1:5","P:T_1:5","004",49,1.6375,0.413823633931171,8,0.146308748883995
26012900,"P:T_1:5","P:T_1:5","004",50,1.6375,0.413823633931171,8,0.146308748883995
26012900,"P:T_1:5","P:T_1:5","004",51,1.6375,0.413823633931171,8,0.146308748883995
26012900,"P:T_1:5","P:T_1:5","004",52,1.6,0.430945803685667,8,0.152362350055011
26012900,"P:T_1:5","P:T_1:5","004",53,1.6,0.430945803685667,8,0.152362350055011
26012900,"P:T_1:5","P:T_1:5","004",54,1.675,0.423421438150827,8,0.149702085108105
26012900,"P:T_1:5","P:T_1:5","004",55,1.675,0.423421438150827,8,0.149702085108105
26012900,"P:T_1:5","P:T_1:5","004",56,1.675,0.423421438150827,8,0.149702085108105
26012900,"P:T_1:5","P:T_1:5","004",57,1.675,0.423421438150827,8,0.149702085108105
26012900,"P:T_1:5","P:T_1:5","004",58,1.675,0.423421438150827,8,0.149702085108105
26012900,"P:T_1:5","P:T_1:5","004",59,1.6375,0.450198368975912,8,0.159169159790995
26012900,"P:T_1:5","P:T_1:5","004",60,1.6375,0.450198368975912,8,0.159169159790995
26012900,"P:T_1:5","P:T_1:5","004",61,1.6375,0.450198368975912,8,0.159169159790995
26012900,"P:T_1:5","P:T_1:5","004",62,1.5375,0.362284418654736,8,0.128086884574495
26012900,"P:T_1:5","P:T_1:5","004",63,1.5375,0.362284418654736,8,0.128086884574495
26012900,"P:T_1:5","P:T_1:5","004",64,1.55,0.358568582800318,8,0.126773138209277
26012900,"P:T_1:5","P:T_1:5","004",65,1.55,0.358568582800318,8,0.126773138209277
26012900,"P:T_1:5","P:T_1:5","004",66,1.55,0.358568582800318,8,0.126773138209277
26012900,"P:T_1:5","P:T_1:5","004",67,1.55,0.358568582800318,8,0.126773138209277
26012900,"P:T_1:5","P:T_1:5","004",68,1.55,0.358568582800318,8,0.126773138209277
26012900,"P:T_1:5","P:T_1:5","004",69,1.5875,0.368151754424333,8,0.130161301029585
26012900,"P:T_1:5","P:T_1:5","004",70,1.5875,0.368151754424333,8,0.130161301029585
26012900,"P:T_1:5","P:T_1:5","004",71,1.5125,0.356320481749626,8,0.125978314460409
26012900,"P:T_1:5","P:T_1:5","004",72,1.5125,0.356320481749626,8,0.125978314460409
26012900,"P:T_1:5","P:T_1:5","004",73,1.5125,0.356320481749626,8,0.125978314460409
26012900,"P:T_1:5","P:T_1:5","004",74,1.5125,0.356320481749626,8,0.125978314460409
26012900,"P:T_1:5","P:T_1:5","004",75,1.375,0.395510519997346,8,0.139834085360371
26012900,"P:T_1:5","P:T_1:5","004",76,1.375,0.395510519997346,8,0.139834085360371
26012900,"P:T_1:5","P:T_1:5","004",77,1.3375,0.385217934606967,8,0.136195106897631
26012900,"P:T_1:5","P:T_1:5","004",78,1.325,0.369362384967083,8,0.13058932356273
26012900,"P:T_1:5","P:T_1:5","004",79,1.3,0.447213595499958,8,0.158113883008419
26012900,"P:T_1:5","P:T_1:5","004",80,1.35,0.537188447913233,8,0.189924797147262
26012900,"P:T_1:5","P:T_1:5","004",81,1.35,0.537188447913233,8,0.189924797147262
26012900,"P:T_1:5","P:T_1:5","004",82,1.3375,0.506916448455054,8,0.179222029098785
26012900,"P:T_1:5","P:T_1:5","005",1,0,0,8,0
26012900,"P:T_1:5","P:T_1:5","005",2,0.125,0.103509833901353,8,0.03659625273557
26012900,"P:T_1:5","P:T_1:5","005",3,0.2375,0.140788595317336,8,0.0497762852313084
26012900,"P:T_1:5","P:T_1:5","005",4,0.2625,0.130247018062932,8,0.046049274850813
26012900,"P:T_1:5","P:T_1:5","005",5,0.275,0.116496474502143,8,0.0411877235523957
26012900,"P:T_1:5","P:T_1:5","005",6,0.3625,0.20658792662828,8,0.0730398619150627
26012900,"P:T_1:5","P:T_1:5","005",7,0.3625,0.20658792662828,8,0.0730398619150627
26012900,"P:T_1:5","P:T_1:5","005",8,0.375,0.20528725518857,8,0.0725800051175056
26012900,"P:T_1:5","P:T_1:5","005",9,0.375,0.20528725518857,8,0.0725800051175056
26012900,"P:T_1:5","P:T_1:5","005",10,0.3875,0.195940953204932,8,0.0692755883616815
26012900,"P:T_1:5","P:T_1:5","005",11,0.4,0.192724822331886,8,0.0681385143869247
26012900,"P:T_1:5","P:T_1:5","005",12,0.4,0.192724822331886,8,0.0681385143869247
26012900,"P:T_1:5","P:T_1:5","005",13,0.4125,0.188509188862809,8,0.066648062880434
26012900,"P:T_1:5","P:T_1:5","005",14,0.4,0.192724822331886,8,0.0681385143869247
26012900,"P:T_1:5","P:T_1:5","005",15,0.4,0.192724822331886,8,0.0681385143869247
26012900,"P:T_1:5","P:T_1:5","005",16,0.4,0.192724822331886,8,0.0681385143869247
26012900,"P:T_1:5","P:T_1:5","005",17,0.4,0.192724822331886,8,0.0681385143869247
26012900,"P:T_1:5","P:T_1:5","005",18,0.4125,0.180772153354911,8,0.063912607743476
26012900,"P:T_1:5","P:T_1:5","005",19,0.425,0.175254916376933,8,0.0619619699032053
26012900,"P:T_1:5","P:T_1:5","005",20,0.425,0.175254916376933,8,0.0619619699032053
26012900,"P:T_1:5","P:T_1:5","005",21,0.425,0.175254916376933,8,0.0619619699032053
26012900,"P:T_1:5","P:T_1:5","005",22,0.45,0.18516401995451,8,0.0654653670707977
26012900,"P:T_1:5","P:T_1:5","005",23,0.45,0.18516401995451,8,0.0654653670707977
26012900,"P:T_1:5","P:T_1:5","005",24,0.4625,0.184681192483541,8,0.0652946617813651
26012900,"P:T_1:5","P:T_1:5","005",25,0.4875,0.188509188862809,8,0.066648062880434
26012900,"P:T_1:5","P:T_1:5","005",26,0.5375,0.302076149339864,8,0.106800046816469
26012900,"P:T_1:5","P:T_1:5","005",27,0.6,0.302371578407382,8,0.10690449676497
26012900,"P:T_1:5","P:T_1:5","005",28,0.6625,0.370086862390825,8,0.130845465012303
26012900,"P:T_1:5","P:T_1:5","005",29,0.8,0.547722557505166,8,0.193649167310371
26012900,"P:T_1:5","P:T_1:5","005",30,0.8125,0.574300817143271,8,0.203046001121491
26012900,"P:T_1:5","P:T_1:5","005",31,0.825,0.601783064852158,8,0.212762442980093
26012900,"P:T_1:5","P:T_1:5","005",32,0.85,0.580640040940045,8,0.20528725518857
26012900,"P:T_1:5","P:T_1:5","005",33,0.85,0.550324579550235,8,0.194569121026803
26012900,"P:T_1:5","P:T_1:5","005",34,0.875,0.580024630018908,8,0.205069674570794
26012900,"P:T_1:5","P:T_1:5","005",35,0.875,0.580024630018908,8,0.205069674570794
26012900,"P:T_1:5","P:T_1:5","005",36,0.9875,0.559176690705694,8,0.197698814939724
26012900,"P:T_1:5","P:T_1:5","005",37,0.9875,0.559176690705694,8,0.197698814939724
26012900,"P:T_1:5","P:T_1:5","005",38,1.15,0.478091443733758,8,0.169030850945703
26012900,"P:T_1:5","P:T_1:5","005",39,1.275,0.34948942350643,8,0.123563170657187
26012900,"P:T_1:5","P:T_1:5","005",40,1.3125,0.344082631271701,8,0.121651580930365
26012900,"P:T_1:5","P:T_1:5","005",41,1.3,0.333809184158512,8,0.118019368870416
26012900,"P:T_1:5","P:T_1:5","005",42,1.375,0.190862703084106,8,0.0674801558131828
26012900,"P:T_1:5","P:T_1:5","005",43,1.4375,0.140788595317336,8,0.0497762852313084
26012900,"P:T_1:5","P:T_1:5","005",44,1.45,0.14142135623731,8,0.05
26012900,"P:T_1:5","P:T_1:5","005",45,1.4625,0.118773493916542,8,0.041992771486803
26012900,"P:T_1:5","P:T_1:5","005",46,1.45,0.14142135623731,8,0.05
26012900,"P:T_1:5","P:T_1:5","005",47,1.4625,0.130247018062932,8,0.046049274850813
26012900,"P:T_1:5","P:T_1:5","005",48,1.5125,0.164208056179609,8,0.0580563150250316
26012900,"P:T_1:5","P:T_1:5","005",49,1.525,0.148804761828569,8,0.0526104280809151
26012900,"P:T_1:5","P:T_1:5","005",50,1.5,0.2,8,0.0707106781186547
26012900,"P:T_1:5","P:T_1:5","005",51,1.475,0.198206241793023,8,0.0700764888226735
26012900,"P:T_1:5","P:T_1:5","005",52,1.475,0.198206241793023,8,0.0700764888226735
26012900,"P:T_1:5","P:T_1:5","005",53,1.475,0.198206241793023,8,0.0700764888226735
26012900,"P:T_1:5","P:T_1:5","005",54,1.475,0.198206241793023,8,0.0700764888226735
26012900,"P:T_1:5","P:T_1:5","005",55,1.475,0.198206241793023,8,0.0700764888226735
26012900,"P:T_1:5","P:T_1:5","005",56,1.475,0.198206241793023,8,0.0700764888226735
26012900,"P:T_1:5","P:T_1:5","005",57,1.475,0.198206241793023,8,0.0700764888226735
26012900,"P:T_1:5","P:T_1:5","005",58,1.4875,0.203100960115899,8,0.0718070330817254
26012900,"P:T_1:5","P:T_1:5","005",59,1.5375,0.297309362689535,8,0.10511473323401
26012900,"P:T_1:5","P:T_1:5","005",60,1.5375,0.297309362689535,8,0.10511473323401
26012900,"P:T_1:5","P:T_1:5","005",61,1.5625,0.302076149339864,8,0.106800046816469
26012900,"P:T_1:5","P:T_1:5","005",62,1.5625,0.302076149339864,8,0.106800046816469
26012900,"P:T_1:5","P:T_1:5","005",63,1.5625,0.302076149339864,8,0.106800046816469
26012900,"P:T_1:5","P:T_1:5","005",64,1.55,0.316227766016838,8,0.111803398874989
26012900,"P:T_1:5","P:T_1:5","005",65,1.55,0.316227766016838,8,0.111803398874989
26012900,"P:T_1:5","P:T_1:5","005",66,1.4875,0.229518128757995,8,0.0811469126250126
26012900,"P:T_1:5","P:T_1:5","005",67,1.4625,0.213390989232709,8,0.0754451077652772
26012900,"P:T_1:5","P:T_1:5","005",68,1.4625,0.213390989232709,8,0.0754451077652772
26012900,"P:T_1:5","P:T_1:5","005",69,1.425,0.212132034355964,8,0.075
26012900,"P:T_1:5","P:T_1:5","005",70,1.375,0.212132034355964,8,0.075
26012900,"P:T_1:5","P:T_1:5","005",71,1.4,0.220389266007736,8,0.077919372247398
26012900,"P:T_1:5","P:T_1:5","005",72,1.4125,0.23566016694748,8,0.0833184510520586
26012900,"P:T_1:5","P:T_1:5","005",73,1.45,0.28784916685157,8,0.101770048919821
26012900,"P:T_1:5","P:T_1:5","005",74,1.4625,0.311390888939104,8,0.110093304584274
26012900,"P:T_1:5","P:T_1:5","005",75,1.5,0.392792202424786,8,0.138873014965883
26012900,"P:T_1:5","P:T_1:5","005",76,1.4125,0.42573465914816,8,0.150519932234904
26012900,"P:T_1:5","P:T_1:5","005",77,1.35,0.267261241912424,8,0.0944911182523068
26012900,"P:T_1:5","P:T_1:5","005",78,1.325,0.260494036125864,8,0.0920985497016259
26012900,"P:T_1:5","P:T_1:5","005",79,1.325,0.260494036125864,8,0.0920985497016259
26012900,"P:T_1:5","P:T_1:5","005",80,1.325,0.260494036125864,8,0.0920985497016259
26012900,"P:T_1:5","P:T_1:5","005",81,1.325,0.260494036125864,8,0.0920985497016259
26012900,"P:T_1:5","P:T_1:5","005",82,1.2875,0.269589635239509,8,0.0953143296077322
26012900,"P:T_1:5","P:T_1:5","006",1,0,0,8,0
26012900,"P:T_1:5","P:T_1:5","006",2,0.1375,0.0916125381312904,8,0.0323899234771733
26012900,"P:T_1:5","P:T_1:5","006",3,0.1625,0.106066017177982,8,0.0375
26012900,"P:T_1:5","P:T_1:5","006",4,0.275,0.116496474502143,8,0.0411877235523957
26012900,"P:T_1:5","P:T_1:5","006",5,0.275,0.116496474502143,8,0.0411877235523957
26012900,"P:T_1:5","P:T_1:5","006",6,0.3,0.0925820099772551,8,0.0327326835353989
26012900,"P:T_1:5","P:T_1:5","006",7,0.3625,0.130247018062932,8,0.046049274850813
26012900,"P:T_1:5","P:T_1:5","006",8,0.3625,0.130247018062932,8,0.046049274850813
26012900,"P:T_1:5","P:T_1:5","006",9,0.4,0.177281052085584,8,0.0626783170528009
26012900,"P:T_1:5","P:T_1:5","006",10,0.4375,0.150594061730772,8,0.0532430411281271
26012900,"P:T_1:5","P:T_1:5","006",11,0.45,0.151185789203691,8,0.0534522483824849
26012900,"P:T_1:5","P:T_1:5","006",12,0.475,0.138873014965883,8,0.0490990253030983
26012900,"P:T_1:5","P:T_1:5","006",13,0.475,0.138873014965883,8,0.0490990253030983
26012900,"P:T_1:5","P:T_1:5","006",14,0.575,0.324037034920393,8,0.114564392373896
26012900,"P:T_1:5","P:T_1:5","006",15,0.575,0.324037034920393,8,0.114564392373896
26012900,"P:T_1:5","P:T_1:5","006",16,0.6,0.307059789431495,8,0.108562029668362
26012900,"P:T_1:5","P:T_1:5","006",17,0.6,0.307059789431495,8,0.108562029668362
26012900,"P:T_1:5","P:T_1:5","006",18,0.6,0.307059789431495,8,0.108562029668362
26012900,"P:T_1:5","P:T_1:5","006",19,0.6,0.307059789431495,8,0.108562029668362
26012900,"P:T_1:5","P:T_1:5","006",20,0.6,0.307059789431495,8,0.108562029668362
26012900,"P:T_1:5","P:T_1:5","006",21,0.6125,0.313676357322093,8,0.110901339680173
26012900,"P:T_1:5","P:T_1:5","006",22,0.7625,0.39256482631171,8,0.138792625370165
26012900,"P:T_1:5","P:T_1:5","006",23,0.7625,0.39256482631171,8,0.138792625370165
26012900,"P:T_1:5","P:T_1:5","006",24,0.7625,0.39256482631171,8,0.138792625370165
26012900,"P:T_1:5","P:T_1:5","006",25,0.7625,0.39256482631171,8,0.138792625370165
26012900,"P:T_1:5","P:T_1:5","006",26,0.8625,0.388908729652601,8,0.1375
26012900,"P:T_1:5","P:T_1:5","006",27,0.8625,0.388908729652601,8,0.1375
26012900,"P:T_1:5","P:T_1:5","006",28,0.9375,0.430738568374965,8,0.152289081308261
26012900,"P:T_1:5","P:T_1:5","006",29,0.975,0.399106144134257,8,0.141105330465274
26012900,"P:T_1:5","P:T_1:5","006",30,1.1125,0.415546112277051,8,0.146917736943405
26012900,"P:T_1:5","P:T_1:5","006",31,1.1625,0.480884601541784,8,0.170018381359193
26012900,"P:T_1:5","P:T_1:5","006",32,1.275,0.50638776785046,8,0.17903511227849
26012900,"P:T_1:5","P:T_1:5","006",33,1.325,0.528474894659826,8,0.186844090850405
26012900,"P:T_1:5","P:T_1:5","006",34,1.3125,0.511126207506522,8,0.180710403685012
26012900,"P:T_1:5","P:T_1:5","006",35,1.2875,0.511126207506522,8,0.180710403685012
26012900,"P:T_1:5","P:T_1:5","006",36,1.3125,0.458062690656452,8,0.161949617385867
26012900,"P:T_1:5","P:T_1:5","006",37,1.3,0.444007721940573,8,0.156980435541685
26012900,"P:T_1:5","P:T_1:5","006",38,1.3,0.444007721940573,8,0.156980435541685
26012900,"P:T_1:5","P:T_1:5","006",39,1.2875,0.42573465914816,8,0.150519932234904
26012900,"P:T_1:5","P:T_1:5","006",40,1.3375,0.333541601603158,8,0.117924764150708
26012900,"P:T_1:5","P:T_1:5","006",41,1.35,0.316227766016838,8,0.111803398874989
26012900,"P:T_1:5","P:T_1:5","006",42,1.3625,0.306768875307034,8,0.108459175993287
26012900,"P:T_1:5","P:T_1:5","006",43,1.35,0.28784916685157,8,0.101770048919821
26012900,"P:T_1:5","P:T_1:5","006",44,1.3375,0.306768875307034,8,0.108459175993287
26012900,"P:T_1:5","P:T_1:5","006",45,1.3375,0.306768875307034,8,0.108459175993287
26012900,"P:T_1:5","P:T_1:5","006",46,1.275,0.291547594742265,8,0.103077640640441
26012900,"P:T_1:5","P:T_1:5","006",47,1.275,0.291547594742265,8,0.103077640640441
26012900,"P:T_1:5","P:T_1:5","006",48,1.2875,0.274837614393871,8,0.0971697704315199
26012900,"P:T_1:5","P:T_1:5","006",49,1.2875,0.274837614393871,8,0.0971697704315199
26012900,"P:T_1:5","P:T_1:5","006",50,1.2875,0.274837614393871,8,0.0971697704315199
26012900,"P:T_1:5","P:T_1:5","006",51,1.2875,0.274837614393871,8,0.0971697704315199
26012900,"P:T_1:5","P:T_1:5","006",52,1.3,0.272554057547699,8,0.0963624111659431
26012900,"P:T_1:5","P:T_1:5","006",53,1.2875,0.25319388392523,8,0.0895175561392449
26012900,"P:T_1:5","P:T_1:5","006",54,1.275,0.254950975679639,8,0.0901387818865997
26012900,"P:T_1:5","P:T_1:5","006",55,1.275,0.254950975679639,8,0.0901387818865997
26012900,"P:T_1:5","P:T_1:5","006",56,1.275,0.254950975679639,8,0.0901387818865997
26012900,"P:T_1:5","P:T_1:5","006",57,1.275,0.254950975679639,8,0.0901387818865997
26012900,"P:T_1:5","P:T_1:5","006",58,1.2625,0.238671920665766,8,0.0843832667907904
26012900,"P:T_1:5","P:T_1:5","006",59,1.2625,0.238671920665766,8,0.0843832667907904
26012900,"P:T_1:5","P:T_1:5","006",60,1.2625,0.238671920665766,8,0.0843832667907904
26012900,"P:T_1:5","P:T_1:5","006",61,1.2625,0.250356888118884,8,0.0885145266528124
26012900,"P:T_1:5","P:T_1:5","006",62,1.2625,0.250356888118884,8,0.0885145266528124
26012900,"P:T_1:5","P:T_1:5","006",63,1.2,0.244948974278318,8,0.0866025403784439
26012900,"P:T_1:5","P:T_1:5","006",64,1.2,0.244948974278318,8,0.0866025403784439
26012900,"P:T_1:5","P:T_1:5","006",65,1.1875,0.247487373415292,8,0.0875
